player,opponent
0x0004341238240400,0x007a026802523a00
0x00102644042c2000,0x006e401a58425c00
0x0000043a10340400,0x002a7a006a027a00
0x0008241a30340400,0x007612600a423a00
0x0008620c3c240000,0x00760452404a6e00
0x0004342022640800,0x007a025a58027600
0x0000243c04660800,0x006e4a405a007600
0x0000043c10461800,0x006a7a026a206600
0x0018620c38280000,0x0066045244565400
0x00186608382c0000,0x0066005244525600
0x0000241c50261000,0x00545a620a406e00
0x000862083c240000,0x00760456404a6e00
0x0000241c50261000,0x004a5a620a406e00
0x000028380c621800,0x0054564452046600
0x000414300a340400,0x002a620a70027a00
0x000866301c140000,0x0076004a226a2a00
0x00102458082c2000,0x006e480654425c00
0x00086c102c280000,0x0076004e50565400
0x00202c0858241000,0x00564256004a6e00
0x001024581c240000,0x006e4806604a6e00
0x00002c3808661000,0x0056524650006e00
0x000434300a640800,0x006a4a0a50027600
0x000862043c240000,0x0076045a404a6e00
0x00200854082c2000,0x0054760856405e00
0x0000243c20461000,0x007652025a206e00
0x00002c0c50261000,0x005652720a406e00
0x00002c38086c0800,0x0056524650027600
0x0008640a303c0400,0x007602504a426a00
0x000866103c240000,0x0076006a02527600
0x0008640a301c0400,0x007602500a622a00
0x001024500c282000,0x006e480e50465400
0x0020280c50261000,0x005456500e406e00
0x00200c58482c2000,0x0056720416405e00
0x000434121a3c0400,0x007a420860426a00
0x0008620c3c280000,0x0076045240565400
0x00043c200a640800,0x005a425a50027600
0x0020280450261000,0x005456580a406e00
0x00201c58082c2000,0x0056620650425e00
0x00202c0858241000,0x005e405606486e00
0x00102650042c2000,0x006e400a5a425600
0x0020341c482c2000,0x00564a4016405e00
0x001026500c2c0000,0x006e400a70525600
0x00201848482c2000,0x0056661416405e00
0x0018620c34240000,0x00660452484a6e00
0x000866102c280000,0x0076004a50565400
0x0008642a30340000,0x007602500e4a6a00
0x000414200a640800,0x002a621a50027600
0x00002c3848261000,0x0056524612406e00
0x00200c58482c2000,0x0056720610425e00
0x000864320c140000,0x00760248326a2a00
0x0000243408661800,0x006e4a4856006600
0x00202c501c240000,0x005e400e604a6e00
0x00102654042c2000,0x006e400a58425c00
0x0000243c184c2000,0x006e4a4046205e00
0x00041c300a640800,0x002a620a50027600
0x000024340c620800,0x006e4a4852047600
0x0018620c30280000,0x006604524c565400
0x001026500c2c0000,0x006e400a72525600
0x00106c083c240000,0x006e0056404a6e00
0x0010660834200000,0x006e0056485e5400
0x0000203c08620800,0x00565e4056047600
0x00086c083c240000,0x00760056404a6e00
0x001026500c282000,0x006e400e50465600
0x000434200a640800,0x003a425a50027600
0x001026443c240000,0x006e401a404a6e00
0x00102458082c2000,0x006e480654405e00
0x000434300a640800,0x007a024a50027600
0x0000103608340400,0x002a6e0872027a00
0x0000143408660800,0x002a6a0a52007600
0x0000341c10661000,0x002a4a624a006e00
0x00202c0858241000,0x005e4056004a6e00
0x001016300c140000,0x006e204a326a2a00
0x0008340a30340400,0x007602700a423a00
0x0000343448261000,0x006a4a4a12406e00
0x00202c085c241000,0x005e4056004a6e00
0x0010265404282000,0x006e400a58465400
0x000024340c621800,0x006e4a4852046600
0x0000143c10461800,0x006a6a026a206600
0x0008640a38340000,0x00760250464a6a00
0x00102458082c2000,0x006e4a0650425e00
0x00102c481c240000,0x006e4016604a6e00
0x000434103a140400,0x007a026a006a2a00
0x000866300c140000,0x0076004a326a2a00
0x00043c2002640800,0x005a425a58027600
0x000434300a640800,0x005a424a50027600
0x000432083c240000,0x007a047202527600
0x0008241a10140000,0x007612602e6a2a00
0x000028300c661800,0x0054564c52006600
0x0008642a30140000,0x007602500e6a6a00
0x001026501c240000,0x006e400e604a6e00
0x000034340a640800,0x006a4a0a50027600
0x0000243c10461800,0x007652026a206600
0x0000083e10340400,0x002a76006a027a00
0x00002c3848261000,0x0056524610406e00
0x000434200a640800,0x005a425a50027600
0x000034181a240800,0x006a4a6600527600
0x00202c104c282000,0x005e404e10465600
0x0008660834340000,0x007600524a4a6a00
0x0010264404282000,0x006e401a58465400
0x0000241c50261000,0x006a5a620a406e00
0x0020380450261000,0x005646580a406e00
0x00202c0858241000,0x005e4256004a6e00
0x00102654042c2000,0x006e400a58425600
0x00102650043c2000,0x006e400a5a425a00
0x00102c500c382000,0x006e400e50465600
0x00102450082c2000,0x006e4a0e50425e00
0x0000243c20660800,0x007652025a007600
0x00202c0850241000,0x005e4256084a6e00
0x0008240a30340400,0x007612700a423a00
0x00200c5c482c2000,0x0056720016405e00
0x000434200a640800,0x007a025a50027600
0x000434200a640800,0x007a425a50027600
0x00202c0450261000,0x005652580a406e00
0x0004340a221c0400,0x007a027018622a00
0x000434123a300400,0x007a0268004e6a00
0x00202c087c280000,0x005e405600565400
0x0000241c50261000,0x006e4a600e406e00
0x00002c1c50261000,0x005452620a406e00
0x0000243c08680800,0x006e4a4056047600
0x0000341c10661000,0x006a4a624a006e00
0x00002c0c50261000,0x005452720a406e00
0x0004341218340000,0x007a4208664a6a00
0x0000283e10340400,0x006a56006a027a00
0x0008640a20340400,0x007602505a4a6a00
0x0010265004282000,0x006e400e58465400
0x0004340a32180400,0x007a027008662a00
0x0008642220340400,0x007602585a027a00
0x00203c10482c1000,0x0056424e10426e00
0x00002c38086c2000,0x0056524456005e00
0x00201c50082c2000,0x0056620e50425e00
0x000434123c240000,0x007a026802527600
0x0000282c10660800,0x005456504a007600
0x0000301e10340400,0x006a4e600a427a00
0x001026500c2c2000,0x006e400a50425e00
0x0000147c082c2000,0x00566a0056405e00
0x0004180a12340400,0x006a663068027a00
0x00002c18482c1000,0x0056526610426e00
0x00200c50482c2000,0x0056720e10425e00
0x0000282c10661000,0x005456504a006e00
0x0000243404621800,0x00565a485a046600
0x00102650042c2000,0x006e400a5a405e00
0x000866303c040000,0x0076004a027a2a00
0x0000243c482c1000,0x006e4a4016406e00
0x0000341c10360800,0x006a4a620a407600
0x0010245808282000,0x006e480654465600
0x0000341c50261000,0x006a4a620a406e00
0x0018660c34240000,0x00660052484a6e00
0x0004243a10340400,0x006a52006a027a00
0x000434103e040000,0x007a026a007a2a00
0x0008620c30280000,0x007604524c565400
0x001866203c240000,0x0066005a02527600
0x000434300a640800,0x002a4a4a50027600
0x000434101e100000,0x007a026a206e6a00
0x0020380450261000,0x005446580a406e00
0x0000203a10340400,0x006a5e046a027a00
0x0004340a30140400,0x007a02700a6a6a00
0x000418320a340400,0x006a660870027a00
0x0020380440261000,0x005446581a406e00
0x000434200a640800,0x002a4a5a50027600
0x000868083c240000,0x00760456404a6e00
0x0000082e10340400,0x006a76106a027a00
0x001066102c280000,0x006e004a50565400
0x0000300e10340400,0x006a4e700a427a00
0x001026500c3c2000,0x006e400a52425400
0x0000341c50261000,0x002a4a620a406e00
0x0008240a10340400,0x003652700a427a00
0x000434083a040000,0x007a0272047a2a00
0x000024380a640800,0x00545a4650027600
0x00002c2818641000,0x00565256400a6e00
0x00202c504c2c2000,0x005e400e10425c00
0x0000243c482c2000,0x006e4a4016405e00
0x000024380a640800,0x006a5a4650027600
0x00002c2c50261000,0x005452520a406e00
0x00002c2858241000,0x00565256004a6e00
0x0000343408661000,0x006a4a4a52006e00
0x00002c28184c2000,0x0056525640225e00
0x000434120a180400,0x007a026830662a00
0x001026500c240000,0x006e400a725a5600
0x000864121c340000,0x00760208624a6a00
0x0020280450261000,0x005446580a406e00
0x0008640a30140400,0x007602500a6a2a00
0x0000243c18320400,0x0076520262047a00
0x0000341c12640800,0x002a4a6248027600
0x00202c104c2c2000,0x005e404e10425c00
0x00002c3408620800,0x0056524856047600
0x00202c0450261000,0x005e42580a406e00
0x000024344c261000,0x006e4a4812406e00
0x00203c58482c2000,0x0056420610425e00
0x0020380c50241000,0x005446500e486e00
0x00201850482c2000,0x0054660c16405e00
0x000434101a240800,0x006a426a00527600
0x00102c481c282000,0x006e401640565600
0x0004340836340000,0x007a0272084a6a00
0x00202c500c2c0000,0x005e400e70525600
0x0000143408661800,0x002a6a0a52006600
0x0004083a12340400,0x002a760068027a00
0x000836101c340000,0x0076400a624a6a00
0x001026501c200000,0x006e400a605e5400
0x000434122a080400,0x007a026810766a00
0x00204c08382c0000,0x005e005644525600
0x00002c1c50261000,0x005652620a406e00
0x000028380c661800,0x0054564452006600
0x000866101c140000,0x0076006a226a6a00
0x001024580c2c2000,0x006e480650425c00
0x0020380c50261000,0x005446500e406e00
0x0000341c12340400,0x006a4a6208427a00
0x0008640a201c0400,0x007602501a626a00
0x000432103c140000,0x007a006a026a6a00
0x000432103c340000,0x007a006a024a6a00
0x00002c1858241000,0x00565266004a6e00
0x0008680834240000,0x00760456484a6e00
0x0000341e10340400,0x006a4a600a427a00
0x000034380a640800,0x002a4a4650027600
0x0008620c34240000,0x00760452484a6e00
0x0000243e10340400,0x007652006a027a00
0x00041c1012340800,0x006a622a68027600
0x00106608382c0000,0x006e005046525600
0x000826103c240000,0x0076106a02527600
0x00202c08700c0000,0x005e42500e725600
0x001016301c340000,0x006e204a224a6a00
0x00201854082c2000,0x0054660856405e00
0x0000241c482c2000,0x006e4a6016405e00
0x001066100c140000,0x006e006a326a2a00
0x00102c501c240000,0x006e400e604a6e00
0x0000043c12240800,0x006a7a0268127600
0x000414300a640800,0x002a620a50027600
0x00202c0c50261000,0x005e42500a406e00
0x0000243c08641000,0x006e4a4056086e00
0x00002c38184c2000,0x0056524640225e00
0x000434123a040400,0x007a0268007a2a00
0x00202c0c50261000,0x005c42500a406e00
0x00203c48482c2000,0x0056421610425e00
0x00203c0c50261000,0x005642500a406e00
0x0008241a38140000,0x00761260066a2a00
0x0000283c086c2000,0x0056564056005e00
0x0004082a12340400,0x002a761068027a00
0x00202c48102c2000,0x005e40164c525600
0x0000140c30161000,0x006a6a324a206e00
0x0008241a38040000,0x00761260067a2a00
0x0020380c54261000,0x005646500a406e00
0x00102c48382c0000,0x006e421046525600
0x001846303c240000,0x0066204a02527600
0x000024381a240800,0x0076520660127600
0x0020380444261000,0x005646581a406e00
0x00202c087c100000,0x005e4056006e5600
0x0008640a38340000,0x00760250064a6a00
0x00204c083c2c0000,0x005e005640525600
0x000024380a640800,0x002a5a4650027600
0x00002c2c50261000,0x005652520a406e00
0x00002c38084c2000,0x0056524650225e00
0x0000043c10660800,0x002a7a026a007600
0x000434101a300400,0x007a420a604e6a00
0x0000243c04661800,0x006e4a405a006600
0x0000301e10340400,0x006a4e206a027a00
0x0000141c10360400,0x002a6a226a007a00
0x000434103a040000,0x007a026a047a2a00
0x00086402203c0400,0x007602585a422a00
0x00086608382c0000,0x0076005644525600
0x00202c48582c2000,0x005e421006525600
0x000434121a100400,0x007a0268206e6a00
0x000432103c240000,0x007a006a025a6a00
0x000864120c140000,0x00760268326a2a00
0x0020280444261000,0x005446581a406e00
0x00202c085c040000,0x005e4056207a5600
0x00202c500c2c2000,0x005e400e50425600
0x000034380a640800,0x006a4a4650027600
0x0000241c482c1000,0x006e4a6016406e00
0x00043c1012340800,0x006a426a08427600
0x001066300c140000,0x006e004a326a2a00
0x001046102c240000,0x006e206a125a6a00
0x0010662834140000,0x006e00520a6a2a00
0x00201c48482c2000,0x0056621610425e00
0x0000243c0c661000,0x006e4a4052006e00
0x000866101c340000,0x0076004a624a6a00
0x00204c083c240000,0x005e0056405a5600
0x0004243a12340400,0x006a520068027a00
0x0000243c48261000,0x006e4a4016406e00
0x0020280454261000,0x005446580a406e00
0x00202c08580c2000,0x005e425006725600
0x000864323c040000,0x00760248027a2a00
0x0000203408621800,0x00565e4856046600
0x0020380444261000,0x005446581a406e00
0x0004381212340400,0x006a466808427a00
0x000434101a240800,0x006a4a6a00527600
0x0008640a20340400,0x007602505a4a2a00
0x0008640a30240000,0x007602504e5a6a00
0x0008642a38040000,0x00760250067a2a00
0x00202c085c200000,0x005e4056205e5400
0x000864323c140000,0x00760248026a2a00
0x000864121c140000,0x00760268226a2a00
0x0000343448261000,0x002a4a4a12406e00
0x0018660830280000,0x006600564c565600
0x000866103c040000,0x0076006a027a2a00
0x0000243c10361000,0x007652026a006e00
0x000034300a640800,0x002a4a4e50027600
0x000836101c340000,0x0076006a224a6a00
0x001026483c240000,0x006e4016404a6e00
0x00202c48182c0000,0x005e421066525600
0x0010660c34240000,0x006e0052484a6e00
0x0004341238140000,0x007a0268066a2a00
0x0000283808661800,0x0056564456006600
0x00002c2c10661000,0x005652504a006e00
0x0008640a30340400,0x007602500a427a00
0x00202c481c242000,0x005e4016404a5600
0x001026101c140000,0x006e106a226a2a00
0x00202c48382c0000,0x005e421046525600
0x0020280450261000,0x005446580e406e00
0x000024380a240800,0x0076520670127600
0x000864322c040000,0x00760248127a2a00
0x001026500c2c2000,0x006e400e50425c00
0x00102458282c0000,0x006e4a0056525600
0x0000341c18320400,0x006a4a6202447a00
0x00102c483c240000,0x006e4016404a6e00
0x00202c085c200000,0x005e4056205e5600
0x001846302c240000,0x0066204a12527600
0x001064182c2c0000,0x006e084650525600
0x0000343408661000,0x002a4a4a52006e00
0x0010261814140000,0x006e10622a6a2a00
0x000864122c140000,0x00760268126a2a00
0x00202c085c242000,0x005e4056004a5600
0x00202c485c102000,0x005e4016006e5400
0x0008640a30340400,0x007602700a427a00
0x000434123a2c0400,0x007a026800526a00
0x00041c201a240800,0x006a621a60127600
0x00202c105c200000,0x005e404e205e5400
0x00202c0850241000,0x005e42500e486e00
0x001024483c240000,0x006e4816404a6e00
0x0000340c10461000,0x006a4a326a206e00
0x00043c1812340800,0x006a426208427600
0x0010660834340000,0x006e00524a4a6a00
0x00002c3848241000,0x00565246104a6e00
0x00202c50082c2000,0x0056520e50425e00
0x0000243c08661000,0x006e4a4056006e00
0x000034340a640800,0x002a4a4a50027600
0x00106c102c280000,0x006e004e50565400
0x0000203408620800,0x00545e4856047600
0x001066101c340000,0x006e000a624a6a00
0x001026500c2c2000,0x006e400a52525400
0x00201844102c2000,0x005466184e405e00
0x0008241a10340400,0x007652600a427a00
0x0018620c3c240000,0x00660452404a6e00
0x0000243c30461800,0x007652024a206600
0x0010264838280000,0x006e401644565600
0x00002838084c2000,0x0054564456205e00
0x00202c0858241000,0x005e4250064a6e00
0x0020184c482c2000,0x0054661016405e00
0x00204c183c240000,0x005e2046404a6e00
0x00202c104c2c1000,0x005e404e10426e00
0x0010245c082c2000,0x006c4a0056405e00
0x0000283808660800,0x0056564456007600
0x0004341238040000,0x007a0268067a6a00
0x00102650042c2000,0x006e400e58425c00
0x0004182a12340400,0x002a661068027a00
0x00106418282c0000,0x006e084654525600
0x0008642a34140000,0x007602500a6a2a00
0x00102650043c2000,0x006e400a5a425400
0x0000241c502c1000,0x006e4a600e406e00
0x0020280c50261000,0x005446500e406e00
0x00002c38086c1000,0x0056524456006e00
0x0000241c50241000,0x006e4a600e486e00
0x0010160834140000,0x006e20720a6a2a00
0x0008640a30340400,0x007602504a4a6a00
0x000866102c240000,0x0076006a12527600
0x0000341c10661800,0x006a4a620a006600
0x0000243408661000,0x006e4a4856006e00
0x0000241c50261000,0x005a5a620a406e00
0x0008240a38040000,0x00761270067a2a00
0x000866303c140000,0x0076004a026a2a00
0x001846300c140000,0x0066204a326a2a00
0x000034300a640800,0x006a4a4e50027600
0x001026542c280000,0x006e400a50565400
0x0000241c50261000,0x002a5a620a406e00
0x000866102c040000,0x0076006a127a2a00
0x000432181c140000,0x007a0462226a2a00
0x00001074082c2000,0x00546e0856405e00
0x0020280450261000,0x005656580e406e00
0x00202c481c242000,0x005e4016404a5c00
0x00002c300c680800,0x0056524c52047600
0x00002c18482c2000,0x0056526610425e00
0x0008640a20340400,0x007602501a427a00
0x00202c483c240000,0x005e4016404a6e00
0x0004243a12340400,0x0072520068027a00
0x000434121c140000,0x007a0268226a6a00
0x00202c0444261000,0x005c42581a406e00
0x00202c18482c1000,0x0056524610426e00
0x0010264834240000,0x006e4016484a6e00
0x001024500c2c2000,0x006e480e50425c00
0x0000103608340400,0x006a6e0872027a00
0x0008642a30340400,0x007602504a027a00
0x00002c38086c2000,0x0056524650025e00
0x000414302a640800,0x002a620a50027600
0x001024501c240000,0x006e480e604a6e00
0x0000243c32640800,0x0076520248027600
0x000028340c661800,0x0056564852006600
0x0010462834140000,0x006e20520a6a2a00
0x001846102c240000,0x0066206a12527600
0x0000241c50261000,0x00565a620a406e00
0x0000141c30161000,0x002a6a224a206e00
0x00203c50482c2000,0x0056420e10425e00
0x0010265404282000,0x006e400a58465600
0x0020245c082c2000,0x005c4a0056405e00
0x0000341c10361000,0x006a4a620a406e00
0x0008240a10340400,0x007612700a427a00
0x0008640a38240000,0x00760250465a6a00
0x00102458082c2000,0x006e480654425600
0x000866083c240000,0x00760056404a6e00
0x001066083c240000,0x006e0056404a6e00
0x0000242c10660800,0x007652126a007600
0x0008640a20340400,0x007602701a427a00
0x0008640a38240000,0x0076025006527600
0x001862083c240000,0x00660456404a6e00
0x0000283c0c621800,0x0056564052046600
0x000434101e300000,0x007a026a204e6a00
0x00202c500c282000,0x005e400e50465600
0x00202c500c2c2000,0x005e400e50425c00
0x000024380a640800,0x0076520650027600
0x00202c10482c1000,0x0056524e10426e00
0x0008640a30340000,0x007602504e4a6a00
0x00202c0874140000,0x005e4056086a5600
0x0010264404282000,0x006e401a58465600
0x00203c0858241000,0x00564256004a6e00
0x00002838086c0800,0x0056564456007600
0x00200c50482c2000,0x0056720c16405e00
0x00106c0838280000,0x006e005644565400
0x0004341238040000,0x007a0268067a2a00
0x0000107c082c2000,0x00566e0056405e00
0x001846103c240000,0x0066206a02527600
0x001026500c2c2000,0x006e400a52425e00
0x000414300a640800,0x002a6a0a50027600
0x000434200a640800,0x007a421a70027600
0x0004301a12340400,0x006a4e6008427a00
0x0004142022640800,0x002a621a58027600
0x000024380a640800,0x005a5a4650027600
0x0008241a14340000,0x007612602a4a6a00
0x0008642a38140000,0x00760250066a2a00
0x001046203c240000,0x006e205a02527600
0x0000243c084c2000,0x006e4a4056205e00
0x0010462824140000,0x006e20521a6a2a00
0x001026500c2c2000,0x006e400a50525600
0x00102c501c200000,0x006e400e605e5600
0x001066101c340000,0x006e004a624a6a00
0x0010264c38280000,0x006e401244565400
0x001866103c240000,0x0066006a02527600
0x0010160834140000,0x006e20720a6a6a00
0x00203c0450261000,0x005642580a406e00
0x0008241a10340400,0x007612606a027a00
0x000434320a340400,0x006a420870027a00
0x0008640a201c0400,0x007602501a622a00
0x00202c087c080000,0x005e405600765600
0x00002818482c1000,0x0054566416406e00
0x00043c300a640800,0x006a420a50027600
0x000434200a640800,0x003a421a50027600
0x00043c302a640800,0x006a420a50027600
0x0008640a301c0400,0x007602700a622a00
0x00002c0c50261000,0x005652700a406e00
0x0000240c50261000,0x00565a720a406e00
0x0020280c54261000,0x005656500a406e00
0x001866101c340000,0x0066004a224a6a00
0x00002c3848261000,0x0056524412406e00
0x001026500c3c2000,0x006e400a52425600
0x00086608382c0000,0x0076005046525600
0x0004340a321c0400,0x007a027008626a00
0x000024300a640800,0x006a5a4e50027600
0x0000243448261000,0x006e4a4816406e00
0x00201c48082c2000,0x0056621650425e00
0x000024340c661000,0x006e4a4852006e00
0x0004083a10340400,0x002a76006a027a00
0x00102c481c242000,0x006e4016404a5600
0x000434121a140400,0x007a0268206a2a00
0x00102c500c2c2000,0x006e400e50425600
0x0008340a301c0400,0x007602700a626a00
0x0000203a10340400,0x006a5e006a027a00
0x0018460834140000,0x006620720a6a6a00
0x000434103e300000,0x007a026a004e6a00
0x0008660834140000,0x007600520a6a6a00
0x000028340c661800,0x0054564852006600
0x000864323c240000,0x0076024802527600
0x00202c106c080000,0x005e404e10765600
0x0008640a30140400,0x007602700a6a2a00
0x00106c083c280000,0x006e005640565400
0x0004340832340800,0x007a027208427600
0x0008640a38140000,0x00760250066a6a00
0x00202c50482c2000,0x0056520e10425e00
0x0004243812340800,0x006a520268027600
0x0000341418261000,0x006a4a6a02506e00
0x00202c0850241000,0x005e42500e4a6e00
0x000864123c040000,0x00760268027a2a00
0x0010264834280000,0x006e401648565600
0x000414300a640800,0x006a6a0a50027600
0x0000243c04661000,0x006e4a405a006e00
0x00043c1210340400,0x006a42680a427a00
0x000024380a640800,0x004a5a4650027600
0x000864223c140000,0x00760258026a2a00
0x0008640a203c0400,0x007602505a425a00
0x000414300a640800,0x002a620a70027600
0x000866043c240000,0x0076005a404a6e00
0x0020380c54261000,0x005446500a406e00
0x000434123c040000,0x007a0268027a2a00
0x00102644042c2000,0x006e401a58425600
0x0010660834240000,0x006e0056484a6e00
0x000864122c040000,0x00760268127a2a00
0x001026500c2c2000,0x006e400e50425600
0x001026500c280000,0x006e400a70565400
0x00202c0c54261000,0x005c42500a406e00
0x000438320a340400,0x006a460870027a00
0x00041c200a640800,0x006a621a50027600
0x0008680c38280000,0x0076045244565400
0x00203c50082c2000,0x0056420e50425e00
0x00202c0858241000,0x00565256004a6e00
0x0000341c10261000,0x006a4a620a506e00
0x00102648382c0000,0x006e401244525600
0x00202c4818280000,0x005e401664565400
0x00102458082c2000,0x006e4a0056425e00
0x001024580c2c2000,0x006e480650425600
0x00203c18482c2000,0x0056424610425e00
0x0000341812340800,0x006a4a6608427600
0x00002c3808641000,0x00565246500a6e00
0x000434101a240800,0x007a420a60127600
0x0004243812340800,0x0072520268027600
0x0008642a38240000,0x0076025006527600
0x0018620834200000,0x00660456485e5400
0x0018460824140000,0x006620721a6a6a00
0x00186608382c0000,0x0066005246525600
0x00202c087c0c0000,0x005e405600725600
0x0020280454261000,0x005456580a406e00
0x0008640a203c0400,0x007602505a426a00
0x00043c3a12340400,0x006a420068027a00
0x000864322c240000,0x0076024812527600
0x0020380440261000,0x005646581a406e00
0x001046303c140000,0x006e204a026a2a00
0x000862142c280000,0x0076044a50565400
0x00001074082c2000,0x00566e0856405e00
0x00202c104c2c2000,0x005e404e10425600
0x0010660c3c240000,0x006e0052404a6e00
0x0008341218140000,0x00760268266a2a00
0x00204c083c240000,0x005e2056404a6e00
0x00102650042c2000,0x006e400a58425e00
0x0000045c082c2000,0x00567a0056405e00
0x000434103e140000,0x007a026a006a6a00
0x0008660830280000,0x007600564c565600
0x00202c504c2c2000,0x005e400e10425e00
0x000432181c340000,0x007a4402624a6a00
0x0020380c44261000,0x005446501a406e00
0x000434101a240800,0x007a420a60527600
0x0020381c482c1000,0x0056464016406e00
0x0000243c12240800,0x0076520268127600
0x001046303c240000,0x006e204a02527600
0x001024580c282000,0x006e480650465600
0x0018662834140000,0x006600520a6a2a00
0x001026541c280000,0x006e400a60565400
0x0000143408161000,0x002a6a0a72206e00
0x0008640a30340400,0x007602500a4a6a00
0x00202c0c50241000,0x005e42500e486e00
0x000034300a640800,0x006a4a0e50027600
0x0000043a10340400,0x006a7a006a027a00
0x0008660c3c240000,0x00760052404a6e00
0x0000283c08680800,0x0056564056047600
0x00204c1838280000,0x005e204644565600
0x0000243c20661000,0x007652025a006e00
0x0004243812340400,0x0072520268027a00
0x00041c300a640800,0x006a620a50027600
0x0000205c082c2000,0x00565e0056405e00
0x00202c4850082000,0x005e40160c765400
0x0000245c082c2000,0x00565a0056405e00
0x0020380450261000,0x005446580e406e00
0x00202c58482c2000,0x0056520610425e00
0x00041c200a640800,0x002a621a50027600
0x0000086c102c2000,0x005676104e405e00
0x001066102c2c0000,0x006e004a52525600
0x0020241c482c1000,0x005c4a4016406e00
0x0020380858241000,0x0056465406486e00
0x0000087c082c2000,0x0054760056405e00
0x0008241a10340400,0x007652006a027a00
0x001866303c240000,0x0066004a02527600
0x000434101a240800,0x007a426a00527600
0x0010460824140000,0x006e20721a6a2a00
0x00203c08482c1000,0x0056425610426e00
0x000434100a240800,0x007a426a10527600
0x0020245c082c2000,0x00564a0056405e00
0x0008642a30340400,0x007602500a427a00
0x001024500c282000,0x006e480e50465600
0x0004183a12340400,0x006a660068027a00
0x00202c0858241000,0x0056425406486e00
0x00002c3808660800,0x0056524452007600
0x0008360834140000,0x007600720a6a2a00
0x001866102c2c0000,0x0066004a50525600
0x00002c38086c1000,0x0056524650026e00
0x0020380454261000,0x005446580a406e00
0x0000283048261000,0x0054564c16406e00
0x0020380858241000,0x0054465406486e00
0x001866302c240000,0x0066004a12527600
0x0020284c502c2000,0x005646100e405e00
0x0008341238140000,0x00760268066a2a00
0x0020280c54261000,0x005456500a406e00
0x00202c0454261000,0x005c42580a406e00
0x000864121c140000,0x00760268226a6a00
0x000434103a200000,0x007a026a005e6a00
0x0010265004282000,0x006e400e58465600
0x000014340a640800,0x006a6a0a50027600
0x000434300a640800,0x006a4a0a70027600
0x0020241c482c1000,0x00564a4016406e00
0x0000243c08680800,0x00565a4056047600
0x0000281c54261000,0x005456600a406e00
0x0004340a301c0400,0x007a02700a626a00
0x001066043c240000,0x006e005a404a6e00
0x0000082e10340400,0x002a76106a027a00
0x0008620834240000,0x00760456484a6e00
0x000834121c140000,0x00760268226a2a00
0x0008642a20340400,0x007602501a427a00
0x0008660834240000,0x00760056484a6e00
0x0000207c082c2000,0x00545e0056405e00
0x0008640a20140400,0x007602501a6a6a00
0x0000243c0c661800,0x00565a4052006600
0x00202c4818280000,0x005e401664565600
0x001024500c2c2000,0x006e480e50425600
0x0000143418260800,0x006a6a0a62107600
0x00002c3808661000,0x0056524452006e00
0x0020205c482c2000,0x00545e0016405e00
0x000034141a240800,0x006a4a6a00527600
0x001866303c140000,0x0066004a026a2a00
0x0008640a34140000,0x007602500a6a6a00
0x0000281c502c2000,0x005456600e405e00
0x00202c0858241000,0x005e4056044a6e00
0x00202c0858241000,0x005c425406486e00
0x0000282c10660800,0x005656504a007600
0x00203858482c2000,0x0056460416405e00
0x0020045c482c2000,0x00567a0016405e00
0x0020145c082c2000,0x00566a0056405e00
0x0000141c12340400,0x006a6a2268027a00
0x00002c1c50261000,0x005652600a406e00
0x0000286c102c2000,0x005456104e405e00
0x00102650042c2000,0x006e400e58425600
0x0000203c184c2000,0x00545e4046205e00
0x0008640a30340000,0x007602700e4a6a00
0x00204c103c240000,0x005e204e404a6e00
0x00202c105c200000,0x005e404e205e5600
0x001046103c240000,0x006e206a02527600
0x001866203c140000,0x0066005a026a2a00
0x000864223c040000,0x00760258027a2a00
0x00102c500c282000,0x006e400e50465600
0x00086402201c0400,0x007602581a622a00
0x0008642a301c0400,0x007602500a622a00
0x0018660834140000,0x006600720a6a2a00
0x001046302c240000,0x006e204a12527600
0x0008640a38240000,0x0076027006527600
0x00203c58082c2000,0x0056420650425e00
0x000868102c280000,0x0076044e50565400
0x00202c0858241000,0x005e405406486e00
0x00001474082c2000,0x00566a0856405e00
0x0010460834140000,0x006e20720a6a6a00
0x000432183c040000,0x007a0462027a2a00
0x0000243c22640800,0x0076520258027600
0x001016103c040000,0x006e206a027a2a00
0x000434120a100400,0x007a0268306e2a00
0x0020380c50261000,0x005646500e406e00
0x0000203c0c621800,0x00545e4052046600
0x0008241a18340000,0x00765200664a6a00
0x001846300c140000,0x0066204a326a6a00
0x00200858082c2000,0x0054760456405e00
0x00206c083c240000,0x005e0056404a6e00
0x000430320a340400,0x006a4e0870027a00
0x00202c0454261000,0x005e42580a406e00
0x001026540c2c2000,0x006e400a50425e00
0x0000282818640800,0x0054565446087600
0x0008642a30140400,0x007602500a6a2a00
0x00202c485c242000,0x005e4016004a5e00
0x00002c3808621800,0x0056524456046600
0x0018660834240000,0x00660056484a6e00
0x00102640043c2000,0x006e401a5a425600
0x0004340a38040000,0x007a0270067a2a00
0x00186208382c0000,0x0066045644525600
0x00202c4c502c2000,0x005e42100e405e00
0x001046203c040000,0x006e205a027a2a00
0x0008642220340400,0x007602581a427a00
0x0020280450261000,0x005646580a406e00
0x0020284c102c2000,0x005646104e405e00
0x00102458082c2000,0x006e480456405e00
0x00202c0878280000,0x005e405604565600
0x0000243812340400,0x0076520668027a00
0x001026500c2c2000,0x006e400a52525600
